NAME,Team,Pos,S,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Total Sets,K,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Tot K,Ave K,E,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Tot Err,Ave E,TA,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Tot Att,Ave Att,PCT,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Ave Hit PCT,A,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Tot Ass,Ave Ass,SA,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Tot SA,Ave Ace,SE,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Tot SE,Ave SE,RE,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Tot RE,Ave RE,DIG,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Tot Dig,Ave Dig,BS,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Tot BS,BA,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Tot BA,Total Blk,Ave Blk,BE,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Tot BE,Ave BE,PTS,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Tot Pts,Ave Pts,Tot Err.1,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Ave Err,Player_Number,Composite_Score,Rating,Rank,Overall_Composite_Score,Overall_Rank
E. Goetzinger,Creighton,MB,3,3,4,5,0,0,15.0,9,12,7,8,0,0,36.0,2.4,1,2,2,4,0,0,9.0,0.6,14,18,15,17,0,0,64.0,4.27,0.571,0.556,0.333,0.235,0,0,0.113,2,2,1,0,0,0,5.0,0.33,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,0,2.0,0.13,0,0,0,0,0,0,0.0,4,3,3,4,0,0,14.0,14.0,0.93,0,0,0,0,0,0,0.0,0.0,11,13.5,8.5,10,0,0,43.0,2.87,1,2,2,4,0,0,0.6,90,3.778199999999999,54.582455740877776,12.0,3.778199999999999,75.0
K. Reinhardt,Creighton,MB,3,3,4,5,0,0,15.0,6,2,9,3,0,0,20.0,1.33,0,2,2,2,0,0,6.0,0.4,8,8,16,11,0,0,43.0,2.87,0.75,0,0.438,0.091,0,0,0.085,1,0,2,1,0,0,4.0,0.27,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,1.0,0.07,0,0,0,1,0,0,1.0,0.07,0,0,1,1,0,0,2.0,2,4,7,4,0,0,17.0,19.0,1.27,0,1,0,2,0,0,3.0,0.2,7,4,13.5,6,0,0,30.5,2.03,0,3,2,5,0,0,0.67,92,2.7139999999999995,39.437581829566795,24.0,2.7139999999999995,104.0
J. Johnson,Creighton,MB,3,3,4,5,0,0,15.0,2,4,9,8,0,0,23.0,1.53,3,1,1,2,0,0,7.0,0.47,8,8,12,23,0,0,51.0,3.4,-0.125,0.375,0.667,0.261,0,0,0.079,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,3,2,3,0,0,8.0,0.53,0,0,0,0,0,0,0.0,0,3,4,1,0,0,8.0,8.0,0.53,0,0,1,0,0,0,1.0,0.07,2,5.5,11,8.5,0,0,27.0,1.8,3,1,2,2,0,0,0.53,97,2.5956000000000006,37.75260431490865,25.0,2.5956000000000006,107.0
A. Milner,Creighton,MB,3,0,0,0,0,0,3.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1.0,0.33,3,0,0,0,0,0,3.0,1.0,-0.333,0,0,0,0,0,-0.111,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0.33,99,0.1566,3.042636762110776,46.0,0.1566,179.0
C. Neal,Oregon,MB,3,4,5,0,0,0,12.0,3,5,5,0,0,0,13.0,1.08,4,0,1,0,0,0,5.0,0.42,10,8,14,0,0,0,32.0,2.67,-0.1,0.625,0.286,0,0,0,0.068,0,0,1,0,0,0,1.0,0.08,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,2,2,2,0,0,0,6.0,0.5,0,1,0,0,0,0,1.0,5,2,6,0,0,0,13.0,14.0,1.17,0,0,0,0,0,0,0.0,0.0,5.5,7,8,0,0,0,20.5,1.71,4,0,1,0,0,0,0.42,104,2.5112000000000005,36.55148858655435,27.0,2.5112000000000005,109.0
O. Ofoegbu,Oregon,MB,3,4,5,0,0,0,12.0,12,8,13,0,0,0,33.0,2.75,0,4,4,0,0,0,8.0,0.67,16,15,25,0,0,0,56.0,4.67,0.75,0.267,0.36,0,0,0,0.115,0,1,0,0,0,0,1.0,0.08,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,3,2,0,0,0,0,5.0,0.42,0,0,0,0,0,0,0.0,0,2,4,0,0,0,6.0,6.0,0.5,1,0,0,0,0,0,1.0,0.08,12,9,15,0,0,0,36.0,3.0,1,4,4,0,0,0,0.75,105,3.8640000000000003,55.80349518984461,11.0,3.8640000000000003,73.0
M. Tvrdy,Oregon,MB,3,4,0,0,0,0,7.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,0,2.0,0.29,0,2,0,0,0,0,2.0,0.29,0,-1,0,0,0,0,-0.143,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,0,0.29,110,-0.0572,0.0,51.0,-0.0572,202.0
C. Finney,Missouri,MB,3,4,4,0,0,0,11.0,7,4,6,0,0,0,17.0,1.55,1,0,0,0,0,0,1.0,0.09,11,8,11,0,0,0,30.0,2.73,0.545,0.5,0.545,0,0,0,0.145,0,0,2,0,0,0,2.0,0.18,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,0,0,2.0,0.18,0,0,0,0,0,0,0.0,2,7,3,0,0,0,12.0,12.0,1.09,0,0,0,0,0,0,0.0,0.0,8,7.5,7.5,0,0,0,23.0,2.09,1,0,0,0,0,0,0.0,112,2.932,42.539989753515115,22.0,2.932,97.0
R. Haith,Missouri,MB,3,4,0,0,0,0,7.0,2,4,0,0,0,0,6.0,0.86,3,0,0,0,0,0,3.0,0.43,12,11,0,0,0,0,23.0,3.29,-0.083,0.364,0,0,0,0,0.04,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,2,3,0,0,0,0,5.0,0.71,0,0,0,0,0,0,0.0,0.0,2,1,0,0,0,0,3.0,0.43,0,0,0,0,0,0,0.0,3,4,0,0,0,0,7.0,7.0,1.0,0,0,0,0,0,0,0.0,0.0,3.5,6,0,0,0,0,9.5,1.36,5,3,0,0,0,0,1.14,121,2.1350000000000002,31.197700233392162,32.0,2.1350000000000002,118.0
H. Bray,Marquette,MB,3,5,4,0,0,0,12.0,9,9,6,0,0,0,24.0,2.0,3,6,3,0,0,0,12.0,1.0,16,25,19,0,0,0,60.0,5.0,0.375,0.12,0.158,0,0,0,0.054,0,0,0,0,0,0,0.0,0.0,1,0.0,0,0,0,0,1.0,0.08,1,1,2,0,0,0,4.0,0.33,0,0,0,0,0,0,0.0,0.0,0,0,2,0,0,0,2.0,0.17,1,0,2,0,0,0,3.0,2,3,2,0,0,0,7.0,10.0,0.83,1,0,1,0,0,0,2.0,0.17,12,10.5,9,0,0,0,31.5,2.63,5,7,6,0,0,0,1.5,125,3.3885999999999994,49.037968918995844,14.0,3.3885999999999994,81.0
C. Murray,Marquette,MB,3,5,4,0,0,0,12.0,3,6,7,0,0,0,16.0,1.33,1,0,0,0,0,0,1.0,0.08,7,15,17,0,0,0,39.0,3.25,0.286,0.4,0.412,0,0,0,0.091,0,0,1,0,0,0,1.0,0.08,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,0,0,2.0,0.17,0,0,0,0,0,0,0.0,2,4,2,0,0,0,8.0,8.0,0.67,0,0,0,0,0,0,0.0,0.0,4,8,8,0,0,0,20.0,1.67,1,0,0,0,0,0,0.08,128,2.5644,37.3085899698298,26.0,2.5644,108.0
M. Daugherty,Marquette,MB,3,5,0,0,0,0,8.0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,1.0,0.13,0,1,0,0,0,0,1.0,0.13,0,-1,0,0,0,0,-0.125,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0.13,135,-0.05,0.10246484886434791,50.0,-0.05,201.0
A. Ames,Texas,MB,3,3,4,0,0,0,10.0,8,2,8,0,0,0,18.0,1.8,3,1,1,0,0,0,5.0,0.5,20,11,13,0,0,0,44.0,4.4,0.25,0.091,0.538,0,0,0,0.088,1,1,0,0,0,0,2.0,0.2,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1.0,0.1,0,1,0,0,0,0,1.0,5,6,2,0,0,0,13.0,14.0,1.4,0,0,0,0,0,0,0.0,0.0,10.5,6,9,0,0,0,25.5,2.55,3,1,1,0,0,0,0.5,137,3.6852,53.258951443046634,13.0,3.6852,76.0
M. Singletary,Texas,MB,3,3,4,0,0,0,10.0,10,6,11,0,0,0,27.0,2.7,2,3,2,0,0,0,7.0,0.7,16,14,23,0,0,0,53.0,5.3,0.5,0.214,0.391,0,0,0,0.111,0,0,1,0,0,0,1.0,0.1,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,1.0,0.1,0,1,1,0,0,0,2.0,0.2,0,0,0,0,0,0,0.0,3,3,0,0,0,0,6.0,6.0,0.6,0,0,1,0,0,0,1.0,0.1,11.5,7.5,11,0,0,0,30.0,3.0,2,3,4,0,0,0,0.9,140,3.9944,57.65924745261003,9.0,3.9944,70.0
I. Cosokpalla,Texas A&M,MB,4,4,5,0,0,0,13.0,6,6,8,0,0,0,20.0,1.54,1,2,1,0,0,0,4.0,0.31,14,15,18,0,0,0,47.0,3.62,0.357,0.267,0.389,0,0,0,0.078,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,3,1,5,0,0,0,9.0,0.69,0,0,3,0,0,0,3.0,2,6,7,0,0,0,15.0,18.0,1.38,1,0,1,0,0,0,2.0,0.15,7,9,14.5,0,0,0,30.5,2.35,2,2,2,0,0,0,0.46,149,3.3632,48.67649570216885,15.0,3.3632,82.0
M. Perkins,Texas A&M,MB,4,4,5,0,0,0,13.0,4,6,13,0,0,0,23.0,1.77,2,1,0,0,0,0,3.0,0.23,14,17,23,0,0,0,54.0,4.15,0.143,0.294,0.565,0,0,0,0.077,0,1,0,0,0,0,1.0,0.08,0,0.0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,1.0,0.08,0,0,0,0,0,0,0.0,0.0,3,1,3,0,0,0,7.0,0.54,0,0,0,0,0,0,0.0,4,2,3,0,0,0,9.0,9.0,0.69,0,0,0,0,0,0,0.0,0.0,6,7,14.5,0,0,0,27.5,2.12,2,2,0,0,0,0,0.31,152,3.1997999999999998,46.3511128821085,20.0,3.1997999999999998,91.0
L. Sarkissian,Dayton,MB,4,5,4,0,0,0,13.0,8,17,8,0,0,0,33.0,2.54,2,2,3,0,0,0,7.0,0.54,16,30,22,0,0,0,68.0,5.23,0.375,0.5,0.227,0,0,0,0.085,0,0,0,0,0,0,0.0,0.0,1,1.0,0,0,0,0,2.0,0.15,1,1,2,0,0,0,4.0,0.31,0,0,0,0,0,0,0.0,0.0,3,3,3,0,0,0,9.0,0.69,0,2,0,0,0,0,2.0,2,2,3,0,0,0,7.0,9.0,0.69,0,0,0,0,0,0,0.0,0.0,10,21,9.5,0,0,0,40.5,3.12,3,3,5,0,0,0,0.85,162,4.125,59.517845961177215,7.0,4.125,64.0
A. Williams,Dayton,MB,4,5,4,0,0,0,13.0,2,3,0,0,0,0,5.0,0.38,1,1,1,0,0,0,3.0,0.23,7,9,1,0,0,0,17.0,1.31,0.143,0.222,-1,0,0,0,-0.049,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,2,5,0,0,0,0,7.0,0.54,0,0,0,0,0,0,0.0,1,1,1,0,0,0,3.0,3.0,0.23,1,0,0,0,0,0,1.0,0.08,2.5,3.5,0.5,0,0,0,6.5,0.5,2,1,1,0,0,0,0.31,163,0.8554000000000002,12.987419593556105,43.0,0.8554000000000002,155.0
A. Yates,Dayton,MB,4,5,4,0,0,0,13.0,3,1,5,0,0,0,9.0,0.69,0,2,1,0,0,0,3.0,0.23,6,8,14,0,0,0,28.0,2.15,0.5,-0.125,0.286,0,0,0,0.051,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,1.0,0.08,0,1,0,0,0,0,1.0,0.08,1,0,0,0,0,0,1.0,1,4,5,0,0,0,10.0,11.0,0.85,0,0,2,0,0,0,2.0,0.15,4.5,3,7.5,0,0,0,15.0,1.15,0,3,3,0,0,0,0.46,164,1.7043999999999997,25.069733022143794,35.0,1.7043999999999997,127.0
J. Auguste,Florida,MB,3,5,4,0,0,0,12.0,6,15,11,0,0,0,32.0,2.67,0,4,4,0,0,0,8.0,0.67,8,25,17,0,0,0,50.0,4.17,0.75,0.44,0.412,0,0,0,0.133,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,1.0,0.08,0,0,0,0,0,0,0.0,7,6,2,0,0,0,15.0,15.0,1.25,1,2,0,0,0,0,3.0,0.25,9.5,18,12,0,0,0,39.5,3.29,1,6,4,0,0,0,0.92,172,4.0532,58.496043718335535,8.0,4.0532,68.0
A. Thomas,Florida,MB,3,5,4,0,0,0,12.0,3,1,4,0,0,0,8.0,0.67,1,4,1,0,0,0,6.0,0.5,8,6,8,0,0,0,22.0,1.83,0.25,-0.5,0.375,0,0,0,0.01,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,1.0,0.08,0,0,0,0,0,0,0.0,2,1,2,0,0,0,5.0,5.0,0.42,1,0,1,0,0,0,2.0,0.17,4,1.5,5,0,0,0,10.5,0.88,2,4,2,0,0,0,0.67,177,1.1980000000000002,17.86303865201799,40.0,1.1980000000000002,143.0
A. Rothe,Florida,MB,0,5,4,0,0,0,9.0,0,1,0,0,0,0,1.0,0.11,0,0,1,0,0,0,1.0,0.11,0,3,3,0,0,0,6.0,0.67,0,0.333,-0.333,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,4,1,0,0,0,5.0,5.0,0.56,0,0,0,0,0,0,0.0,0.0,0,3,0.5,0,0,0,3.5,0.39,0,0,1,0,0,0,0.11,183,0.648,10.035862697102523,44.0,0.648,163.0
R. Colvin,Purdue,MB,3,3,3,0,0,0,9.0,7,7,13,0,0,0,27.0,3.0,4,1,2,0,0,0,7.0,0.78,15,12,20,0,0,0,47.0,5.22,0.2,0.5,0.55,0,0,0,0.139,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,2,0,2,0,0,0,4.0,0.44,0,0,0,0,0,0,0.0,0.0,2,1,0,0,0,0,3.0,0.33,0,1,0,0,0,0,1.0,6,5,2,0,0,0,13.0,14.0,1.56,1,1,3,0,0,0,5.0,0.56,10,10.5,14,0,0,0,34.5,3.83,7,2,7,0,0,0,1.78,186,4.6656,67.21124836340869,3.0,4.6656,57.0
L. MyeOPP,Purdue,MB,3,3,3,0,0,0,9.0,3,3,5,0,0,0,11.0,1.22,0,0,0,0,0,0,0.0,0.0,9,9,8,0,0,0,26.0,2.89,0.333,0.333,0.625,0,0,0,0.144,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,0,2.0,4,4,4,0,0,0,12.0,14.0,1.56,0,1,2,0,0,0,3.0,0.33,5,7,7,0,0,0,19.0,2.11,0,1,2,0,0,0,0.33,189,2.9375999999999998,42.619684635965164,21.0,2.9375999999999998,96.0
L. Carr,Purdue,MB,3,0,3,0,0,0,6.0,1,0,0,0,0,0,1.0,0.17,2,0,0,0,0,0,2.0,0.33,7,0,1,0,0,0,8.0,1.33,-0.143,0,0,0,0,0,-0.024,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1.0,1.0,0.17,1,0,0,0,0,0,1.0,0.17,1.5,0,0,0,0,0,1.5,0.25,3,0,0,0,0,0,0.5,190,0.49239999999999995,7.821483463311893,45.0,0.49239999999999995,169.0
K. Baumann,A&M,MB,3,0,0,0,0,0,3.0,4,0,0,0,0,0,4.0,1.33,3,0,0,0,0,0,3.0,1.0,12,0,0,0,0,0,12.0,4.0,0.083,0,0,0,0,0,0.028,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,3,0,0,0,0,0,3.0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,4,0,0,0,0,0,4.0,1.33,3,0,0,0,0,0,1.0,196,2.1752000000000002,31.76979563955144,30.0,2.1752000000000002,114.0
L. Stolfus,A&M,MB,3,0,0,0,0,0,3.0,4,0,0,0,0,0,4.0,1.33,1,0,0,0,0,0,1.0,0.33,13,0,0,0,0,0,13.0,4.33,0.231,0,0,0,0,0,0.077,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,4,0,0,0,0,0,4.0,1.33,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1.0,0.33,0,0,0,0,0,0,0.0,2,0,0,0,0,0,2.0,2.0,0.67,0,0,0,0,0,0,0.0,0.0,5,0,0,0,0,0,5.0,1.67,5,0,0,0,0,0,1.67,199,2.4298,35.39306654522685,28.0,2.4298,110.0
M. Smith,A&M,MB,3,0,0,0,0,0,3.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,203,0.0,0.8140262993112086,48.0,0.0,190.0
